"","vin","stock_number","is_new","year","make","model","body_style","trim","odometer","color","color","price","image_url","url","interior_color","fuel_type"
88,"5LMCJ1C94NUL21221","A49649QF",False,2022,"Lincoln","Corsair","","Utility 4D 2",37568,"Gray","",36989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/481d0dbd5337100a1755ea35742fcfb613ba7ff0.jpg","https://dealer.vip/1Arl16YZUvD_","",""
89,"1GTUUCED0NZ578847","A49659GT",False,2022,"GMC","Sierra 1500","","Crew Cab Ele",0,"Gray","",46989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/37703519a1d3f12d3c81f18117a0922625454456.jpg","https://dealer.vip/snjQeNMT5BJp","",""
90,"3GNKBKRS1PS102761","A49655WT",False,2023,"Chevrolet","Blazer","","Utility 4D R",17856,"Black","",44330.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/45304cc4ea46ba1b46d5bd28ec3167f85adc7f1f.jpg","https://dealer.vip/JuWukfyHq1Bo","",""
91,"1G1FY6S02P4147922","A49651NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",10317,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ba87a63f9506ed7266c6b6605dfb6490635799e3.jpg","https://dealer.vip/mR3VJGKdmA11","",""
92,"1G1FY6S04P4153186","A49648NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",9848,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f4b27aa75186e7e89e5b840c4b58f8a3be5b5ef5.jpg","https://dealer.vip/lFfvwx6JDBNt","",""
93,"5YJ3E1EB7LF618257","A49652HA",False,2020,"Tesla","Model 3","","Sedan 4D Lon",94944,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/db8051b0ff95a58149ea71b3a08df39207390775.jpg","https://dealer.vip/J9psVB2pfll7","",""
94,"2HGFG11688H518171","G49627DT",False,2008,"Honda","Civic","","Coupe 2D LX ",158138,"White","",7067.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/759fbd0a6654ede6323b4e6547c93f40be13b944.jpg","https://dealer.vip/6kMSusrjR5ro","",""
95,"4T1BE46K17U537520","A49620YT",False,2007,"Toyota","Camry","","Sedan 4D LE ",170103,"White","",6242.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e059bd8d73b8253533c606b368b257a44a039d8f.jpg","https://dealer.vip/7Tk7Gn6RTGet","",""
96,"1N6AA07C39N302154","A49626YT",False,2009,"Nissan","Titan","","Crew Cab XE ",227768,"White","",8750.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/fd1768e8ac3ed080c877cd872526793bb0db90f3.jpg","https://dealer.vip/w451MZJfoqel","",""
97,"1G1PC5SB9E7133378","A49628HA",False,2014,"Chevrolet","Cruze","","Sedan 4D LT ",85550,"White","",11989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/67d156604ac080a1809b8a6aaf3ea602aeb02017.jpg","https://dealer.vip/yHD3s9gA6TDe","",""
98,"1G1FX6S03H4113153","A49631HA",False,2017,"Chevrolet","Bolt EV","","Hatchback 5D",48878,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e2d831438ed635a5e55487d69cf877ce5030cf1d.jpg","https://dealer.vip/jWA0jf6zrepo","",""
99,"WAUAUGFF7H1030032","A49637HP",False,2017,"Audi","A3","","Sedan 4D 2.0",76790,"White","",19989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d553db5c672ad7f0a87baec303b3baf9b0197bbc.jpg","https://dealer.vip/lMrrg6DAj0tm","",""
100,"1G1FY6S07P4129660","A49639NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",25368,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/0ccccf289756a34c2dc941fbbd3d73e41f777efe.jpg","https://dealer.vip/aMC32bsDNxoi","",""
101,"3C4NJDBB6KT641328","A49634NA",False,2019,"Jeep","Compass","","Latitude 4WD",95929,"White","",19800.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8d27c7e9bb2fbd77ac8491d0c1f6aa0a1b000247.jpg","https://dealer.vip/R_Ld1UKeqW8T","",""
102,"2GNAXUEV6K6271531","A49624YT",False,2019,"Chevrolet","Equinox","","Utility 4D L",39497,"Red","",22797.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/6520a806e9b6f62238ddfb7bd528e2f4376edcff.jpg","https://dealer.vip/QDKOUuatNhx6","",""
103,"2GNAXKEV1L6130047","A49632HA",False,2020,"Chevrolet","Equinox","","Utility 4D L",79441,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a4b43ca79c9206bd60891dd2918b2dacfe1c11bc.jpg","https://dealer.vip/kgFfonGExySN","",""
104,"3FA6P0SU6LR236474","A49629HA",False,2020,"Ford","Fusion","","Sedan 4D Tit",68748,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/32ec1717db16255e082a89cc77f78f62a327e20d.jpg","https://dealer.vip/jUZ0ZFpdvYUi","",""
105,"3GNAXWEV8NS236345","A49625ST",False,2022,"Chevrolet","Equinox","","Utility 4D R",19879,"Red","",33027.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b5a87545c96b9c9d58f579fa9d8d97a9fff65b8e.jpg","https://dealer.vip/n-rhpURzsNuZ","",""
106,"JN8AT2MT5HW398864","A49619PT",False,2017,"Nissan","Rogue","","Utility 4D S",130014,"Red","",13989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c84c58d51024e011c19da29e92720992312b1336.jpg","https://dealer.vip/-SJPUOm3RHHD","",""
107,"3C4PDDGG7JT197069","G49592FT",False,2018,"Dodge","Journey","","Utility 4D C",176604,"Red","",9597.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/abe48a417fd900d1426f2c2d3eb3d4f042b1009b.jpg","https://dealer.vip/aSqWxrdBRWc7","",""
108,"5GAKVDKD6DJ245713","A49613MT",False,2013,"Buick","Enclave","","Utility 4D P",77378,"Red","",14715.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4285b99a197d0e35cc884148874fc8f01b4918e4.jpg","https://dealer.vip/opW1RVkXi_w3","",""
109,"1C4HJWDG8JL927726","A49609NA",False,2018,"Jeep","Wrangler JK","","Unlimited Sp",84669,"Red","",26207.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ad98d6a7b0386a9eac540a32363c3c9160c29cc4.jpg","https://dealer.vip/N4LY4qHUCzVp","",""
110,"5FNRL6H79JB028529","A49618CT",False,2018,"Honda","Odyssey","","Passenger Va",126839,"Red","",24172.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/be089680192db8ae9655d81ad2e6e24578993182.jpg","https://dealer.vip/6Oq0u5TBlYbm","",""
111,"1GCPSCEKXP1242318","A49594PT",False,2023,"Chevrolet","Colorado","","Crew Cab LT ",803,"Black","",43780.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/03e9b487f200972d29168b078ff19ef6e80b1440.jpg","https://dealer.vip/bV9tZg6L7exE","",""
112,"1G1FB1RS6M0122942","A49583NA",False,2021,"Chevrolet","Camaro","","LT 3.6L V6 A",22400,"Blue","",32989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e3e02aa948e60a29a05e41314e4c2325275f1fbd.jpg","https://dealer.vip/lGpEfQoUlkBL","",""
113,"1GCHSCEA6M1286145","A49612BP",False,2021,"Chevrolet","Colorado","","Extended Cab",25544,"Gray","",27830.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/17b17d237425ec4729e8cce0f912884a9b7ae434.jpg","https://dealer.vip/t3d1iCq4Hl2U","",""
114,"1GTW7AFP3N1235803","A49615NA",False,2022,"GMC Medium Duty","Medium Duty Cargo Van","","2500 Cargo V",24289,"White","",40989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e5fe885d524c09aa7a8b854f986c6c0d3f6767f3.jpg","https://dealer.vip/h0qFpwHB4hya","",""
115,"1GTW7AFP7N1147949","A49616NA",False,2022,"GMC Medium Duty","Medium Duty Cargo Van","","2500 Cargo V",38773,"White","",34989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2d184c953dc2d4250d0b08b67899af4f9543e511.jpg","https://dealer.vip/2unMvmY4i5Oa","",""
116,"1GKKNXLS9KZ120964","A49608NA",False,2019,"GMC","Acadia","","Denali AWD 3",73141,"Gray","",31157.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/aabf9cc9f81c08dcb52b73a76aa823b4bda45cb9.jpg","https://dealer.vip/DDnRxuajrce3","",""
117,"3GCUDGET9NG586475","A49590GT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab LTZ",26184,"Gray","",56989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/cf9d2793a8017c3d0919c6cc3a8251e34d829a96.jpg","https://dealer.vip/iGtusM9c0nEB","",""
118,"1GKS2GKC2KR163657","A49579ST",False,2019,"GMC","Yukon XL","","Utility 4D 1",124663,"Gray","",33800.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a1874eeeaf0a46c838eff149ff4bad1fd82287de.jpg","https://dealer.vip/5nbMNsZ0uz6R","",""
119,"1G1JD6SB5H4129150","A49598PT",False,2017,"Chevrolet","Sonic","","Hatchback 5D",110673,"Gray","",12595.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/001fd8c20b9c897cfebc7da8bfebc63ef04ab19d.jpg","https://dealer.vip/52EaOhx4yyuE","",""
120,"KL7CJPSB2LB323764","A49580YT",False,2020,"Chevrolet","Trax","","Utility 4D L",23707,"Silver","",22989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ac9dbfc41fedd605b70f714ead6eff5b63866780.jpg","https://dealer.vip/iUZbchADVoUD","",""
121,"3G1BE6SM0JS517881","A49589PT",False,2018,"Chevrolet","Cruze","","Hatchback 5D",72641,"Red","",15565.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/abd9e1906d6bea3bb4af62da4cacc53bce54b68d.jpg","https://dealer.vip/wJvQHNfEPs-L","",""
122,"1C6RR7GT3FS558662","A49565PT",False,2015,"Ram","Ram 1500","","Quad Cab Out",121605,"Red","",20300.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/07aad4625684a7a19c955587dd2e6abb7e8598d5.jpg","https://dealer.vip/YJFknqW8_484","",""
123,"1G1FY6S00P4151113","A49547HA",False,2023,"Chevrolet","Bolt EUV","","Utility 4D L",13400,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/870e9f850c4b7d78edb55dfc8d5bd7ef7423d72e.jpg","https://dealer.vip/TugQ9LiXEU5c","",""
124,"1G1BE5SM7H7186848","A49551NA",False,2017,"Chevrolet","Cruze","","LT 1.4L I4 T",85003,"Silver","",15989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/63be53dc3fbb71a82921b54aa5e37bd0091c7b5e.jpg","https://dealer.vip/6K1mHuoX7llW","",""
125,"1G1RD6S55HU216902","A49558HA",False,2017,"Chevrolet","Volt","","Sedan 4D Pre",74271,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3e3dde3bff466add4809c037bb1b6b2ac7ebebcf.jpg","https://dealer.vip/EkhuQXQ_aBAv","",""
126,"WBA8E1C5XHK480398","A49544HA",False,2017,"Bmw","3 Series","","Sedan 4D 330",31458,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c002c009c535a693a49e0145ad29995c2f7bd186.jpg","https://dealer.vip/mSuD8VORcIDT","",""
127,"1C4PJMDB0HW520562","A49550GT",False,2017,"Jeep","Cherokee","","Utility 4D L",120457,"Silver","",16252.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/75e312bdb8987b8f63515ef26b9cbc01ffc0117a.jpg","https://dealer.vip/-YP4oVAeNBBI","",""
128,"2GNAXNEV4K6152799","A49559YT",False,2019,"Chevrolet","Equinox","","Utility 4D P",47210,"White","",25492.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8fd8c2da81421798bc35c73a504741719a9bfede.jpg","https://dealer.vip/14xMw5ifdvtp","",""
129,"3GKALMEX8KL218724","A49562PT",False,2019,"GMC","Terrain","","Utility 4D S",66832,"White","",23300.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/273673805fa6c80adbc72f5cb1bb4d9925d9d64c.jpg","https://dealer.vip/DbW-TGgyT_zZ","",""
130,"1GCWGAFP9L1265384","A49552HA",False,2020,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",101476,"White","",29989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/966e7f21203d08ca4d404cbbaee1efa35a00cbdd.jpg","https://dealer.vip/-Vt63ruFo_sJ","",""
131,"KL79MPS2XMB155505","A49569ET",False,2021,"Chevrolet","TrailBlazer","","Utility 4D L",28732,"White","",23300.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a046c9f81485c9630078e1c63d39092c56763930.jpg","https://dealer.vip/D-XPDqQu7HIt","",""
132,"1GCHSCEA9M1275530","A49573BP",False,2021,"Chevrolet","Colorado","","Extended Cab",45361,"White","",27050.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/700bf05f7a14b33eed2c276b545a81ff51915e89.jpg","https://dealer.vip/bGHgLzsslzqp","",""
133,"1GCHSCEA1M1276090","A49570BP",False,2021,"Chevrolet","Colorado","","Extended Cab",31432,"Gray","",27417.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4de7286b6f1c09f46598543e7f7135d12329c90d.jpg","https://dealer.vip/i8qTn0WNazfU","",""
134,"1GCHSCEA1M1286294","A49571BP",False,2021,"Chevrolet","Colorado","","Extended Cab",28153,"White","",27830.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8bdaead799e94858c843e583b93c6f15df546756.jpg","https://dealer.vip/Jv7pJ3PzQctt","",""
135,"1GCGTDEN7N1288036","A49538GT",False,2022,"Chevrolet","Colorado","","Crew Cab Z71",30849,"Gray","",38989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f67eb0bcfe9859a28baa6f56fee16c965b7a7caa.jpg","https://dealer.vip/Nj4HpdljFa-A","",""
136,"5J6RS6H96PL004029","A49542GT",False,2023,"Honda","CR-V","","Utility 4D S",4614,"Red","",42989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3e6411098587053ed5ab9ac34fc05b6f158d874b.jpg","https://dealer.vip/yjz_XqPpAvAi","",""
137,"1G1FY6S04P4142608","A49548HA",False,2023,"Chevrolet","Bolt EUV","","Utility 4D L",22651,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ab84c0b147d4fa74703b6da14469acb549327b4f.jpg","https://dealer.vip/tVQ-BEcHRz-4","",""
138,"1G1FY6S04P4148568","A49568NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",6622,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/256d85d01dd43bafc19a04316efd7bd6d39df2be.jpg","https://dealer.vip/SgyEwhxhVbl8","",""
139,"1G1FY6S06P4152959","A49564NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",8411,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/17abc22f1c2e0986bdcb54995ff8486ae7e32c7a.jpg","https://dealer.vip/Z-ieodoRMH4P","",""
140,"1G1FY6S07P4114821","A49546HA",False,2023,"Chevrolet","Bolt EUV","","Utility 4D L",19879,"Blue","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2afa0b13a5652bec3e0b52977f916e5faf5ff46a.jpg","https://dealer.vip/Ve1gabN0Epkz","",""
141,"1G1FY6S09P4152891","A49566NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",4634,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1666feb4df8697dfb257a2773e78c7f5b7533ffb.jpg","https://dealer.vip/VUSZzWq4DjZr","",""
142,"1G1FY6S00P4128768","A49563NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",25368,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8bc8771522510c598b7040f97fc54171f7ce63d7.jpg","https://dealer.vip/1KdLfX87FrQj","",""
143,"1G1FY6S00P4129886","A49576NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",13161,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/241f0cdf66f803a49acbdcef1f58706e1e03506a.jpg","https://dealer.vip/r7XEa_u8dEiD","",""
144,"1G1FY6S00P4144596","A49575NA",False,2023,"Chevrolet","Bolt EUV","","4D LT Electr",11861,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7a7fb4ff9b61424068e1714541b457e611efa538.jpg","https://dealer.vip/do-B_Mz8y-YB","",""
145,"1G1FY6S00P4148583","A49567NA",False,2023,"Chevrolet","Bolt EUV","","LT Electric",26208,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/66c35f170c69aacafc0c2e8f00a953809165d150.jpg","https://dealer.vip/5X1utc5FC_Hc","",""
146,"1G1RC6S53GU129565","A49574HA",False,2016,"Chevrolet","Volt","","Sedan 4D LT ",68999,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e0bb0ac5a021aef9084ae97eba10625dcc385b15.jpg","https://dealer.vip/bPs-hCiDjtCe","",""
147,"2C3CCAPT9CH229338","A49524GT",False,2012,"Chrysler","300","","Sedan 4D 300",50191,"Red","",19989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a229e2493b104239f8a0b6ca307f22d2d8c18ebd.jpg","https://dealer.vip/yjrSN3u0ap3D","",""
148,"5YJSA1H10EFP44828","A49536HA",False,2014,"Tesla","Model S","","Sedan 4D 85 ",69509,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c507bb2e031ee61979030c9b408311c884c97aa4.jpg","https://dealer.vip/-Ekk0AzzuVlI","",""
149,"1G1RA6S52HU112571","A49535HA",False,2017,"Chevrolet","Volt","","Sedan 4D LT ",40287,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/29c07aca8c6f0d78214e789fb3f546d05ea14308.jpg","https://dealer.vip/D5OPP7TJ5K3f","",""
150,"1G1RA6S51JU154431","A49527HA",False,2018,"Chevrolet","Volt","","Sedan 4D LT ",47528,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9c4adc35d684443e893408ef32764f1c33af6477.jpg","https://dealer.vip/YyZrsKKJf2kD","",""
151,"1G1RC6S5XJU113502","A49525HA",False,2018,"Chevrolet","Volt","","Sedan 4D LT ",68553,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/6b50f7828dea452415a2f45a45fd03acc5d224d3.jpg","https://dealer.vip/i9DkLP7tBcUr","",""
152,"1G1FY6S01N4107098","A49514HA",False,2022,"Chevrolet","Bolt EUV","","Utility 4D L",45938,"Blue","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/bf4df3cc981e81fff2fd069f83d3ca748bec56ca.jpg","https://dealer.vip/UMR36SG9FwmU","",""
153,"3KPA24ABXKE227177","A49539PT",False,2019,"Kia","Rio","","Sedan 4D S 1",54027,"Gray","",17989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/dc9a74e294076e04a9cc9c461a6b38bdee354d5b.jpg","https://dealer.vip/ttKJD4LJa2DO","",""
154,"1GKS1BKC4LR200912","A49530NA",False,2020,"GMC","Yukon","","SLT 5.3L V8",96681,"Black","",36685.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/21c576c1278d175d6b47c6a1c1bbd5ddd6b2a615.jpg","https://dealer.vip/R7p7Ax2lW5hU","",""
155,"KL7CJLSB5LB006618","A49523GT",False,2020,"Chevrolet","Trax","","Utility 4D L",29173,"Silver","",19989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/008118eef20719a98290301dd8702fc02376db81.jpg","https://dealer.vip/K8UDPB6VMxNq","",""
156,"1GC4YTE74LF202889","A49513HP",False,2020,"Chevrolet","Silverado 3500 HD","","Crew Cab LT ",37422,"White","",49610.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/32a11e1b258c088b6162f1a4251cc8bbaf0c6508.jpg","https://dealer.vip/7Y9VWseBrVLT","",""
157,"5YJ3E1EA7JF048555","A49510HA",False,2018,"Tesla","Model 3","","Sedan 4D Mid",91775,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3192b5a74ebfe641842907c792f193023b3ddb7f.jpg","https://dealer.vip/cMdRo2CQfHDa","",""
158,"1FAHP3EN6AW141339","A49505GT",False,2010,"Ford","Focus","","Sedan 4D S 2",76417,"Blue","",8989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/de916ff861c101d38765abba01865e092fa89c4a.jpg","https://dealer.vip/gFQlhinzG750","",""
159,"1GNSKSKD6PR327773","A49475GT",False,2023,"Chevrolet","Tahoe","","Utility 4D P",23933,"Gray","",74989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a357c35c90374223ecdfe5f35def3739f2ea0a6d.jpg","https://dealer.vip/uRRKczT5jKYY","",""
160,"5YJSA1E14GF151383","A49502HA",False,2016,"Tesla","Model S","","Sedan 4D 70 ",83180,"Gray","",24502.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b6c20b01628b0735d1bc0e7c96494bcc1d07a9d7.jpg","https://dealer.vip/Kao09gSYQJUf","",""
161,"5UXKT0C59G0S77021","A49481HA",False,2016,"Bmw","X5","","Utility 4D 4",88355,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e9233e76df3a9bf01f374b1e3a855500fa3de9f0.jpg","https://dealer.vip/qFwJAuTbYsd3","",""
162,"KL7CJRSB6GB538436","A49495HA",False,2016,"Chevrolet","Trax","","Utility 4D L",66832,"Black","",19989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e9c8ba28fdc212ccddfea5511ec47f49cdc0ade2.jpg","https://dealer.vip/OMuPTcEVVZBq","",""
163,"1G1RB6S56HU181728","A49499HA",False,2017,"Chevrolet","Volt","","Sedan 4D Pre",78976,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/0ddf4235e56bb321dc0922e7a2a22fecd58833d7.jpg","https://dealer.vip/1bMUiluUQS4S","",""
164,"1G1RD6S50HU103102","A49497HA",False,2017,"Chevrolet","Volt","","Sedan 4D Pre",66180,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4684f408baf83cccd5fb48af86a4fd5e10d6a08c.jpg","https://dealer.vip/tIRSUmnG6YWc","",""
165,"5YJ3E1EA9KF299000","A49501HA",False,2019,"Tesla","Model 3","","Sedan 4D Lon",92594,"White","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/29d673f751394769d6ef26414a663712469e0ebe.jpg","https://dealer.vip/Z7Caz_bxKmRn","",""
166,"2GNAXLEX7K6181297","A49485YT",False,2019,"Chevrolet","Equinox","","Utility 4D L",115397,"Beige","",18617.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1d0e82858a3af98fc1837616dc55ed9b19266097.jpg","https://dealer.vip/dWkUWwsIPEGm","",""
167,"3GNKBKRS0LS663043","A49492GP",False,2020,"Chevrolet","Blazer","","Utility 4D R",55241,"Beige","",32989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/db9d738b54b6e81ae9b5c68335b92e515e2b3b87.jpg","https://dealer.vip/nlz9dPFZc8pi","",""
